id,genre,instrument,mood/theme
gHO_sBM_c01_d19_mHO0_ch10_2,reggae,"drummachine,drums,synthesizer",energetic
gHO_sBM_c01_d20_mHO0_ch03_1,techno,"drummachine,keyboard,drums",energetic
gHO_sBM_c01_d20_mHO0_ch03_2,reggae,"drummachine,drums,synthesizer",energetic
gHO_sBM_c01_d20_mHO0_ch04_1,techno,"drummachine,keyboard,drums",energetic
gHO_sBM_c01_d20_mHO0_ch04_2,reggae,"drummachine,drums,synthesizer",energetic
gHO_sBM_c01_d20_mHO0_ch05_1,techno,"drummachine,keyboard,drums",energetic
gHO_sBM_c01_d20_mHO0_ch05_2,reggae,"drummachine,drums,synthesizer",energetic
gHO_sBM_c01_d20_mHO0_ch06_1,techno,"drummachine,keyboard,drums",energetic
gHO_sBM_c01_d20_mHO0_ch06_2,reggae,"drummachine,drums,synthesizer",energetic
gHO_sBM_c01_d20_mHO0_ch07_1,techno,"drummachine,keyboard,drums",energetic
gHO_sBM_c01_d20_mHO0_ch07_2,reggae,"drummachine,drums,synthesizer",energetic
gHO_sBM_c01_d20_mHO0_ch08_1,techno,"drummachine,keyboard,drums",energetic
gHO_sBM_c01_d20_mHO0_ch08_2,reggae,"drummachine,drums,synthesizer",energetic
gHO_sBM_c01_d20_mHO0_ch09_1,techno,"drummachine,keyboard,drums",energetic
gHO_sBM_c01_d20_mHO0_ch09_2,reggae,"drummachine,drums,synthesizer",energetic
gHO_sBM_c01_d20_mHO0_ch10_1,techno,"drummachine,keyboard,drums",energetic
gHO_sBM_c01_d20_mHO0_ch10_2,reggae,"drummachine,drums,synthesizer",energetic
gHO_sFM_c01_d19_mHO0_ch01_1,techno,"drummachine,keyboard,drums",energetic
gHO_sFM_c01_d19_mHO0_ch01_2,reggae,"drummachine,drums,synthesizer",energetic
gHO_sFM_c01_d19_mHO0_ch01_3,reggae,"drummachine,drums,synthesizer",energetic
gHO_sFM_c01_d19_mHO0_ch01_4,reggae,"drummachine,synthesizer,drums",energetic
gHO_sFM_c01_d19_mHO0_ch01_5,reggae,"drummachine,drums,synthesizer",energetic
gHO_sFM_c01_d19_mHO0_ch01_6,techno,"drummachine,synthesizer,drums",energetic
gHO_sFM_c01_d19_mHO0_ch01_7,techno,"drummachine,synthesizer,computer",energetic
gHO_sFM_c01_d20_mHO0_ch08_1,techno,"drummachine,keyboard,drums",energetic
gHO_sFM_c01_d20_mHO0_ch08_2,reggae,"drummachine,drums,synthesizer",energetic
gHO_sFM_c01_d20_mHO0_ch08_3,reggae,"drummachine,drums,synthesizer",energetic
gHO_sFM_c01_d20_mHO0_ch08_4,reggae,"drummachine,synthesizer,drums",energetic
gHO_sFM_c01_d20_mHO0_ch08_5,reggae,"drummachine,drums,synthesizer",energetic
gHO_sFM_c01_d20_mHO0_ch08_6,techno,"drummachine,synthesizer,drums",energetic
gHO_sFM_c01_d20_mHO0_ch08_7,techno,"drummachine,synthesizer,computer",energetic
gHO_sFM_c01_d21_mHO0_ch15_1,techno,"drummachine,keyboard,drums",energetic
gHO_sFM_c01_d21_mHO0_ch15_2,reggae,"drummachine,drums,synthesizer",energetic
gHO_sFM_c01_d21_mHO0_ch15_3,reggae,"drummachine,drums,synthesizer",energetic
gHO_sFM_c01_d21_mHO0_ch15_4,reggae,"drummachine,synthesizer,drums",energetic
gHO_sFM_c01_d21_mHO0_ch15_5,reggae,"drummachine,drums,synthesizer",energetic
gHO_sFM_c01_d21_mHO0_ch15_6,techno,"drummachine,synthesizer,drums",energetic
gHO_sFM_c01_d21_mHO0_ch15_7,techno,"drummachine,synthesizer,computer",energetic
gHO_sBM_c01_d19_mHO1_ch03_1,electronic,"drummachine,bass,acousticguitar",energetic
gHO_sBM_c01_d19_mHO1_ch03_2,techno,"synthesizer,computer,piano",energetic
gHO_sBM_c01_d19_mHO1_ch04_1,electronic,"drummachine,bass,acousticguitar",energetic
gHO_sBM_c01_d19_mHO1_ch04_2,techno,"synthesizer,computer,piano",energetic
gHO_sBM_c01_d19_mHO1_ch05_1,electronic,"drummachine,bass,acousticguitar",energetic
gHO_sBM_c01_d19_mHO1_ch05_2,techno,"synthesizer,computer,piano",energetic
gHO_sBM_c01_d19_mHO1_ch06_1,electronic,"drummachine,bass,acousticguitar",energetic
gHO_sBM_c01_d19_mHO1_ch06_2,techno,"synthesizer,computer,piano",energetic
gHO_sBM_c01_d19_mHO1_ch07_1,electronic,"drummachine,bass,acousticguitar",energetic
gHO_sBM_c01_d19_mHO1_ch07_2,techno,"synthesizer,computer,piano",energetic
gHO_sBM_c01_d19_mHO1_ch08_1,electronic,"drummachine,bass,acousticguitar",energetic
gHO_sBM_c01_d19_mHO1_ch08_2,techno,"synthesizer,computer,piano",energetic
gHO_sBM_c01_d19_mHO1_ch09_1,electronic,"drummachine,bass,acousticguitar",energetic
gHO_sBM_c01_d19_mHO1_ch09_2,techno,"synthesizer,computer,piano",energetic
gHO_sBM_c01_d19_mHO1_ch10_1,electronic,"drummachine,bass,acousticguitar",energetic
gHO_sBM_c01_d19_mHO1_ch10_2,techno,"synthesizer,computer,piano",energetic
gHO_sBM_c01_d20_mHO1_ch03_1,electronic,"drummachine,bass,acousticguitar",energetic
gHO_sBM_c01_d20_mHO1_ch03_2,techno,"synthesizer,computer,piano",energetic
gHO_sBM_c01_d20_mHO1_ch04_1,electronic,"drummachine,bass,acousticguitar",energetic
gHO_sBM_c01_d20_mHO1_ch04_2,techno,"synthesizer,computer,piano",energetic
gHO_sBM_c01_d20_mHO1_ch05_1,electronic,"drummachine,bass,acousticguitar",energetic
gHO_sBM_c01_d20_mHO1_ch05_2,techno,"synthesizer,computer,piano",energetic
gHO_sBM_c01_d20_mHO1_ch06_1,electronic,"drummachine,bass,acousticguitar",energetic
gHO_sBM_c01_d20_mHO1_ch06_2,techno,"synthesizer,computer,piano",energetic
gHO_sBM_c01_d20_mHO1_ch07_1,electronic,"drummachine,bass,acousticguitar",energetic
gHO_sBM_c01_d20_mHO1_ch07_2,techno,"synthesizer,computer,piano",energetic
gHO_sBM_c01_d20_mHO1_ch08_1,electronic,"drummachine,bass,acousticguitar",energetic
gHO_sBM_c01_d20_mHO1_ch08_2,techno,"synthesizer,computer,piano",energetic
gHO_sBM_c01_d20_mHO1_ch09_1,electronic,"drummachine,bass,acousticguitar",energetic
gHO_sBM_c01_d20_mHO1_ch09_2,techno,"synthesizer,computer,piano",energetic
gHO_sBM_c01_d20_mHO1_ch10_1,electronic,"drummachine,bass,acousticguitar",energetic
gHO_sBM_c01_d20_mHO1_ch10_2,techno,"synthesizer,computer,piano",energetic
gHO_sFM_c01_d19_mHO1_ch02_1,electronic,"drummachine,bass,acousticguitar",energetic
gHO_sFM_c01_d19_mHO1_ch02_2,techno,"synthesizer,computer,drums",energetic
gHO_sFM_c01_d19_mHO1_ch02_3,techno,"synthesizer,piano,guitar",energetic
gHO_sFM_c01_d19_mHO1_ch02_4,newage,"drums,synthesizer,drummachine",energetic
gHO_sFM_c01_d19_mHO1_ch02_5,newage,"synthesizer,drummachine,piano",energetic
gHO_sFM_c01_d19_mHO1_ch02_6,techno,"synthesizer,computer,drummachine",energetic
gHO_sFM_c01_d19_mHO1_ch02_7,techno,"synthesizer,computer,piano",energetic
gHO_sFM_c01_d20_mHO1_ch09_1,electronic,"drummachine,bass,acousticguitar",energetic
gHO_sFM_c01_d20_mHO1_ch09_2,techno,"synthesizer,computer,drums",energetic
gHO_sFM_c01_d20_mHO1_ch09_3,techno,"synthesizer,piano,guitar",energetic
gHO_sFM_c01_d20_mHO1_ch09_4,newage,"drums,synthesizer,drummachine",energetic
gHO_sFM_c01_d20_mHO1_ch09_5,newage,"synthesizer,drummachine,piano",energetic
gHO_sFM_c01_d20_mHO1_ch09_6,techno,"synthesizer,computer,drummachine",energetic
gHO_sFM_c01_d20_mHO1_ch09_7,techno,"synthesizer,computer,piano",energetic
gHO_sFM_c01_d21_mHO1_ch16_1,electronic,"drummachine,bass,acousticguitar",energetic
gHO_sFM_c01_d21_mHO1_ch16_2,techno,"synthesizer,computer,drums",energetic
gHO_sFM_c01_d21_mHO1_ch16_3,techno,"synthesizer,piano,guitar",energetic
gHO_sFM_c01_d21_mHO1_ch16_4,newage,"drums,synthesizer,drummachine",energetic
gHO_sFM_c01_d21_mHO1_ch16_5,newage,"synthesizer,drummachine,piano",energetic
gHO_sFM_c01_d21_mHO1_ch16_6,techno,"synthesizer,computer,drummachine",energetic
gHO_sFM_c01_d21_mHO1_ch16_7,techno,"synthesizer,computer,piano",energetic
gHO_sBM_c01_d19_mHO2_ch03_1,techno,"drummachine,synthesizer,piano",energetic
gHO_sBM_c01_d19_mHO2_ch03_2,techno,"synthesizer,drums,drummachine",energetic
gHO_sBM_c01_d19_mHO2_ch04_1,techno,"drummachine,synthesizer,piano",energetic
gHO_sBM_c01_d19_mHO2_ch04_2,techno,"synthesizer,drums,drummachine",energetic
gHO_sBM_c01_d19_mHO2_ch05_1,techno,"drummachine,synthesizer,piano",energetic
gHO_sBM_c01_d19_mHO2_ch05_2,techno,"synthesizer,drums,drummachine",energetic
gHO_sBM_c01_d19_mHO2_ch06_1,techno,"drummachine,synthesizer,piano",energetic
gHO_sBM_c01_d19_mHO2_ch06_2,techno,"synthesizer,drums,drummachine",energetic
gHO_sBM_c01_d19_mHO2_ch07_1,techno,"drummachine,synthesizer,piano",energetic
gHO_sBM_c01_d19_mHO2_ch07_2,techno,"synthesizer,drums,drummachine",energetic
gHO_sBM_c01_d19_mHO2_ch08_1,techno,"drummachine,synthesizer,piano",energetic
gHO_sBM_c01_d19_mHO2_ch08_2,techno,"synthesizer,drums,drummachine",energetic
gHO_sBM_c01_d19_mHO2_ch09_1,techno,"drummachine,synthesizer,piano",energetic
gHO_sBM_c01_d19_mHO2_ch09_2,techno,"synthesizer,drums,drummachine",energetic
gHO_sBM_c01_d19_mHO2_ch10_1,techno,"drummachine,synthesizer,piano",energetic
gHO_sBM_c01_d19_mHO2_ch10_2,techno,"synthesizer,drums,drummachine",energetic
gHO_sBM_c01_d21_mHO2_ch03_1,techno,"drummachine,synthesizer,piano",energetic
gHO_sBM_c01_d21_mHO2_ch03_2,techno,"synthesizer,drums,drummachine",energetic
gHO_sBM_c01_d21_mHO2_ch04_1,techno,"drummachine,synthesizer,piano",energetic
gHO_sBM_c01_d21_mHO2_ch04_2,techno,"synthesizer,drums,drummachine",energetic
gHO_sBM_c01_d21_mHO2_ch05_1,techno,"drummachine,synthesizer,piano",energetic
gHO_sBM_c01_d21_mHO2_ch05_2,techno,"synthesizer,drums,drummachine",energetic
gHO_sBM_c01_d21_mHO2_ch06_1,techno,"drummachine,synthesizer,piano",energetic
gHO_sBM_c01_d21_mHO2_ch06_2,techno,"synthesizer,drums,drummachine",energetic
gHO_sBM_c01_d21_mHO2_ch07_1,techno,"drummachine,synthesizer,piano",energetic
gHO_sBM_c01_d21_mHO2_ch07_2,techno,"synthesizer,drums,drummachine",energetic
gHO_sBM_c01_d21_mHO2_ch08_1,techno,"drummachine,synthesizer,piano",energetic
gHO_sBM_c01_d21_mHO2_ch08_2,techno,"synthesizer,drums,drummachine",energetic
gHO_sBM_c01_d21_mHO2_ch09_1,techno,"drummachine,synthesizer,piano",energetic
gHO_sBM_c01_d21_mHO2_ch09_2,techno,"synthesizer,drums,drummachine",energetic
gHO_sBM_c01_d21_mHO2_ch10_1,techno,"drummachine,synthesizer,piano",energetic
gHO_sBM_c01_d21_mHO2_ch10_2,techno,"synthesizer,drums,drummachine",energetic
gHO_sFM_c01_d19_mHO2_ch03_1,techno,"drummachine,synthesizer,piano",energetic
gHO_sFM_c01_d19_mHO2_ch03_2,techno,"synthesizer,drums,drummachine",energetic
gHO_sFM_c01_d19_mHO2_ch03_3,techno,"synthesizer,drums,drummachine",energetic
gHO_sFM_c01_d19_mHO2_ch03_4,techno,"synthesizer,drums,piano",energetic
gHO_sFM_c01_d19_mHO2_ch03_5,techno,"synthesizer,drummachine,piano",energetic
gHO_sFM_c01_d19_mHO2_ch03_6,techno,"drummachine,synthesizer,drums",energetic
gHO_sFM_c01_d19_mHO2_ch07_1,techno,"drummachine,synthesizer,piano",energetic
gHO_sFM_c01_d19_mHO2_ch07_2,techno,"synthesizer,drums,drummachine",energetic
gHO_sFM_c01_d19_mHO2_ch07_3,techno,"synthesizer,drums,drummachine",energetic
gHO_sFM_c01_d19_mHO2_ch07_4,techno,"synthesizer,drums,piano",energetic
gHO_sFM_c01_d19_mHO2_ch07_5,techno,"synthesizer,drummachine,piano",energetic
gHO_sFM_c01_d19_mHO2_ch07_6,techno,"drummachine,synthesizer,drums",energetic
gHO_sFM_c01_d20_mHO2_ch10_1,techno,"drummachine,synthesizer,piano",energetic
gHO_sFM_c01_d20_mHO2_ch10_2,techno,"synthesizer,drums,drummachine",energetic
gHO_sFM_c01_d20_mHO2_ch10_3,techno,"synthesizer,drums,drummachine",energetic
gHO_sFM_c01_d20_mHO2_ch10_4,techno,"synthesizer,drums,piano",energetic
gHO_sFM_c01_d20_mHO2_ch10_5,techno,"synthesizer,drummachine,piano",energetic
gHO_sFM_c01_d20_mHO2_ch10_6,techno,"drummachine,synthesizer,drums",energetic
gHO_sFM_c01_d21_mHO2_ch17_1,techno,"drummachine,synthesizer,piano",energetic
gHO_sFM_c01_d21_mHO2_ch17_2,techno,"synthesizer,drums,drummachine",energetic
gHO_sFM_c01_d21_mHO2_ch17_3,techno,"synthesizer,drums,drummachine",energetic
gHO_sFM_c01_d21_mHO2_ch17_4,techno,"synthesizer,drums,piano",energetic
gHO_sFM_c01_d21_mHO2_ch17_5,techno,"synthesizer,drummachine,piano",energetic
gHO_sFM_c01_d21_mHO2_ch17_6,techno,"drummachine,synthesizer,drums",energetic
gHO_sBM_c01_d19_mHO3_ch03_1,techno,"drummachine,piano,drums",energetic
gHO_sBM_c01_d19_mHO3_ch03_2,reggae,"synthesizer,drummachine,drums",film
gHO_sBM_c01_d19_mHO3_ch04_1,techno,"drummachine,piano,drums",energetic
gHO_sBM_c01_d19_mHO3_ch04_2,reggae,"synthesizer,drummachine,drums",film
gHO_sBM_c01_d19_mHO3_ch05_1,techno,"drummachine,piano,drums",energetic
gHO_sBM_c01_d19_mHO3_ch05_2,reggae,"synthesizer,drummachine,drums",film
gHO_sBM_c01_d19_mHO3_ch06_1,techno,"drummachine,piano,drums",energetic
gHO_sBM_c01_d19_mHO3_ch06_2,reggae,"synthesizer,drummachine,drums",film
gHO_sBM_c01_d19_mHO3_ch07_1,techno,"drummachine,piano,drums",energetic
gHO_sBM_c01_d19_mHO3_ch07_2,reggae,"synthesizer,drummachine,drums",film
gHO_sBM_c01_d19_mHO3_ch08_1,techno,"drummachine,piano,drums",energetic
gHO_sBM_c01_d19_mHO3_ch08_2,reggae,"synthesizer,drummachine,drums",film
gHO_sBM_c01_d19_mHO3_ch09_1,techno,"drummachine,piano,drums",energetic
gHO_sBM_c01_d19_mHO3_ch09_2,reggae,"synthesizer,drummachine,drums",film
gHO_sBM_c01_d19_mHO3_ch10_1,techno,"drummachine,piano,drums",energetic
gHO_sBM_c01_d19_mHO3_ch10_2,reggae,"synthesizer,drummachine,drums",film
gHO_sBM_c01_d21_mHO3_ch03_1,techno,"drummachine,piano,drums",energetic
gHO_sBM_c01_d21_mHO3_ch03_2,reggae,"synthesizer,drummachine,drums",film
gHO_sBM_c01_d21_mHO3_ch04_1,techno,"drummachine,piano,drums",energetic
gHO_sBM_c01_d21_mHO3_ch04_2,reggae,"synthesizer,drummachine,drums",film
gHO_sBM_c01_d21_mHO3_ch05_1,techno,"drummachine,piano,drums",energetic
gHO_sBM_c01_d21_mHO3_ch05_2,reggae,"synthesizer,drummachine,drums",film
gHO_sBM_c01_d21_mHO3_ch06_1,techno,"drummachine,piano,drums",energetic
gHO_sBM_c01_d21_mHO3_ch06_2,reggae,"synthesizer,drummachine,drums",film
gHO_sBM_c01_d21_mHO3_ch07_1,techno,"drummachine,piano,drums",energetic
gHO_sBM_c01_d21_mHO3_ch07_2,reggae,"synthesizer,drummachine,drums",film
gHO_sBM_c01_d21_mHO3_ch08_1,techno,"drummachine,piano,drums",energetic
gHO_sBM_c01_d21_mHO3_ch08_2,reggae,"synthesizer,drummachine,drums",film
gHO_sBM_c01_d21_mHO3_ch09_1,techno,"drummachine,piano,drums",energetic
gHO_sBM_c01_d21_mHO3_ch09_2,reggae,"synthesizer,drummachine,drums",film
gHO_sBM_c01_d21_mHO3_ch10_1,techno,"drummachine,piano,drums",energetic
gHO_sBM_c01_d21_mHO3_ch10_2,reggae,"synthesizer,drummachine,drums",film
gHO_sFM_c01_d19_mHO3_ch04_1,techno,"drummachine,piano,drums",energetic
gHO_sFM_c01_d19_mHO3_ch04_2,dance,"drums,synthesizer,drummachine",film
gHO_sFM_c01_d19_mHO3_ch04_3,techno,"drums,drummachine,synthesizer",energetic
gHO_sFM_c01_d19_mHO3_ch04_4,newage,"drummachine,synthesizer,drums",energetic
gHO_sFM_c01_d19_mHO3_ch04_5,techno,"drummachine,synthesizer,drums",energetic
gHO_sFM_c01_d19_mHO3_ch04_6,techno,"drummachine,synthesizer,drums",energetic
gHO_sFM_c01_d20_mHO3_ch11_1,techno,"drummachine,piano,drums",energetic
gHO_sFM_c01_d20_mHO3_ch11_2,dance,"drums,synthesizer,drummachine",film
gHO_sFM_c01_d20_mHO3_ch11_3,techno,"drums,drummachine,synthesizer",energetic
gHO_sFM_c01_d20_mHO3_ch11_4,newage,"drummachine,synthesizer,drums",energetic
gHO_sFM_c01_d20_mHO3_ch11_5,techno,"drummachine,synthesizer,drums",energetic
gHO_sFM_c01_d20_mHO3_ch11_6,techno,"drummachine,synthesizer,drums",energetic
gHO_sFM_c01_d20_mHO3_ch14_1,techno,"drummachine,piano,drums",energetic
gHO_sFM_c01_d20_mHO3_ch14_2,dance,"drums,synthesizer,drummachine",film
gHO_sFM_c01_d20_mHO3_ch14_3,techno,"drums,drummachine,synthesizer",energetic
gHO_sFM_c01_d20_mHO3_ch14_4,newage,"drummachine,synthesizer,drums",energetic
gHO_sFM_c01_d20_mHO3_ch14_5,techno,"drummachine,synthesizer,drums",energetic
gHO_sFM_c01_d20_mHO3_ch14_6,techno,"drummachine,synthesizer,drums",energetic
gHO_sFM_c01_d21_mHO3_ch18_1,techno,"drummachine,piano,drums",energetic
gHO_sFM_c01_d21_mHO3_ch18_2,dance,"drums,synthesizer,drummachine",film
gHO_sFM_c01_d21_mHO3_ch18_3,techno,"drums,drummachine,synthesizer",energetic
gHO_sFM_c01_d21_mHO3_ch18_4,newage,"drummachine,synthesizer,drums",energetic
gHO_sFM_c01_d21_mHO3_ch18_5,techno,"drummachine,synthesizer,drums",energetic
gHO_sFM_c01_d21_mHO3_ch18_6,techno,"drummachine,synthesizer,drums",energetic
gHO_sFM_c01_d21_mHO3_ch21_1,techno,"drummachine,piano,drums",energetic
gHO_sFM_c01_d21_mHO3_ch21_2,dance,"drums,synthesizer,drummachine",film
gHO_sFM_c01_d21_mHO3_ch21_3,techno,"drums,drummachine,synthesizer",energetic
gHO_sFM_c01_d21_mHO3_ch21_4,newage,"drummachine,synthesizer,drums",energetic
gHO_sFM_c01_d21_mHO3_ch21_5,techno,"drummachine,synthesizer,drums",energetic
gHO_sFM_c01_d21_mHO3_ch21_6,techno,"drummachine,synthesizer,drums",energetic
gHO_sBM_c01_d20_mHO4_ch03_1,techno,"drummachine,bass,drums",energetic
gHO_sBM_c01_d20_mHO4_ch04_1,techno,"drummachine,bass,drums",energetic
gHO_sBM_c01_d20_mHO4_ch05_1,techno,"drummachine,bass,drums",energetic
gHO_sBM_c01_d20_mHO4_ch06_1,techno,"drummachine,bass,drums",energetic
gHO_sBM_c01_d20_mHO4_ch07_1,techno,"drummachine,bass,drums",energetic
gHO_sBM_c01_d20_mHO4_ch08_1,techno,"drummachine,bass,drums",energetic
gHO_sBM_c01_d20_mHO4_ch09_1,techno,"drummachine,bass,drums",energetic
gHO_sBM_c01_d20_mHO4_ch10_1,techno,"drummachine,bass,drums",energetic
gHO_sBM_c01_d21_mHO4_ch03_1,techno,"drummachine,bass,drums",energetic
gHO_sBM_c01_d21_mHO4_ch04_1,techno,"drummachine,bass,drums",energetic
gHO_sBM_c01_d21_mHO4_ch05_1,techno,"drummachine,bass,drums",energetic
gHO_sBM_c01_d21_mHO4_ch06_1,techno,"drummachine,bass,drums",energetic
gHO_sBM_c01_d21_mHO4_ch07_1,techno,"drummachine,bass,drums",energetic
gHO_sBM_c01_d21_mHO4_ch08_1,techno,"drummachine,bass,drums",energetic
gHO_sBM_c01_d21_mHO4_ch09_1,techno,"drummachine,bass,drums",energetic
gHO_sBM_c01_d21_mHO4_ch10_1,techno,"drummachine,bass,drums",energetic
gHO_sFM_c01_d19_mHO4_ch05_1,techno,"drummachine,bass,drums",energetic
gHO_sFM_c01_d19_mHO4_ch05_2,techno,"drummachine,drums,synthesizer",energetic
gHO_sFM_c01_d19_mHO4_ch05_3,poprock,"drummachine,synthesizer,drums",energetic
gHO_sFM_c01_d19_mHO4_ch05_4,techno,"synthesizer,drummachine,drums",energetic
gHO_sFM_c01_d19_mHO4_ch05_5,trance,"drummachine,synthesizer,violin",energetic
gHO_sFM_c01_d19_mHO4_ch05_6,trance,"drummachine,violin,drums",energetic
gHO_sFM_c01_d20_mHO4_ch12_1,techno,"drummachine,bass,drums",energetic
gHO_sFM_c01_d20_mHO4_ch12_2,techno,"drummachine,drums,synthesizer",energetic
gHO_sFM_c01_d20_mHO4_ch12_3,poprock,"drummachine,synthesizer,drums",energetic
gHO_sFM_c01_d20_mHO4_ch12_4,techno,"synthesizer,drummachine,drums",energetic
gHO_sFM_c01_d20_mHO4_ch12_5,trance,"drummachine,synthesizer,violin",energetic
gHO_sFM_c01_d20_mHO4_ch12_6,trance,"drummachine,violin,drums",energetic
gHO_sFM_c01_d21_mHO4_ch19_1,techno,"drummachine,bass,drums",energetic
gHO_sFM_c01_d21_mHO4_ch19_2,techno,"drummachine,drums,synthesizer",energetic
gHO_sFM_c01_d21_mHO4_ch19_3,poprock,"drummachine,synthesizer,drums",energetic
gHO_sFM_c01_d21_mHO4_ch19_4,techno,"synthesizer,drummachine,drums",energetic
gHO_sFM_c01_d21_mHO4_ch19_5,trance,"drummachine,synthesizer,violin",energetic
gHO_sFM_c01_d21_mHO4_ch19_6,trance,"drummachine,violin,drums",energetic
gJB_sBM_c01_d07_mJB0_ch03_1,instrumentalpop,"acousticguitar,strings,guitar",energetic
gJB_sBM_c01_d07_mJB0_ch03_2,instrumentalpop,"acousticguitar,bass,guitar",energetic
gJB_sBM_c01_d07_mJB0_ch04_1,instrumentalpop,"acousticguitar,strings,guitar",energetic
gJB_sBM_c01_d07_mJB0_ch04_2,instrumentalpop,"acousticguitar,bass,guitar",energetic
gJB_sBM_c01_d07_mJB0_ch05_1,instrumentalpop,"acousticguitar,strings,guitar",energetic
gJB_sBM_c01_d07_mJB0_ch05_2,instrumentalpop,"acousticguitar,bass,guitar",energetic
gJB_sBM_c01_d07_mJB0_ch06_1,instrumentalpop,"acousticguitar,strings,guitar",energetic
gJB_sBM_c01_d07_mJB0_ch06_2,instrumentalpop,"acousticguitar,bass,guitar",energetic
gJB_sBM_c01_d07_mJB0_ch07_1,instrumentalpop,"acousticguitar,strings,guitar",energetic
gJB_sBM_c01_d07_mJB0_ch07_2,instrumentalpop,"acousticguitar,bass,guitar",energetic
gJB_sBM_c01_d07_mJB0_ch08_1,instrumentalpop,"acousticguitar,strings,guitar",energetic
gJB_sBM_c01_d07_mJB0_ch08_2,instrumentalpop,"acousticguitar,bass,guitar",energetic
gJB_sBM_c01_d07_mJB0_ch09_1,instrumentalpop,"acousticguitar,strings,guitar",energetic
gJB_sBM_c01_d07_mJB0_ch09_2,instrumentalpop,"acousticguitar,bass,guitar",energetic
gJB_sBM_c01_d07_mJB0_ch10_1,instrumentalpop,"acousticguitar,strings,guitar",energetic
gJB_sBM_c01_d07_mJB0_ch10_2,instrumentalpop,"acousticguitar,bass,guitar",energetic
gJB_sBM_c01_d08_mJB0_ch03_1,instrumentalpop,"acousticguitar,strings,guitar",energetic
gJB_sBM_c01_d08_mJB0_ch03_2,instrumentalpop,"acousticguitar,bass,guitar",energetic
gJB_sBM_c01_d08_mJB0_ch04_1,instrumentalpop,"acousticguitar,strings,guitar",energetic
gJB_sBM_c01_d08_mJB0_ch04_2,instrumentalpop,"acousticguitar,bass,guitar",energetic
gJB_sBM_c01_d08_mJB0_ch05_1,instrumentalpop,"acousticguitar,strings,guitar",energetic
gJB_sBM_c01_d08_mJB0_ch05_2,instrumentalpop,"acousticguitar,bass,guitar",energetic
gJB_sBM_c01_d08_mJB0_ch06_1,instrumentalpop,"acousticguitar,strings,guitar",energetic
gJB_sBM_c01_d08_mJB0_ch06_2,instrumentalpop,"acousticguitar,bass,guitar",energetic
gJB_sBM_c01_d08_mJB0_ch07_1,instrumentalpop,"acousticguitar,strings,guitar",energetic
gJB_sBM_c01_d08_mJB0_ch07_2,instrumentalpop,"acousticguitar,bass,guitar",energetic
gJB_sBM_c01_d08_mJB0_ch08_1,instrumentalpop,"acousticguitar,strings,guitar",energetic
gJB_sBM_c01_d08_mJB0_ch08_2,instrumentalpop,"acousticguitar,bass,guitar",energetic
gJB_sBM_c01_d08_mJB0_ch09_1,instrumentalpop,"acousticguitar,strings,guitar",energetic
gJB_sBM_c01_d08_mJB0_ch09_2,instrumentalpop,"acousticguitar,bass,guitar",energetic
gJB_sBM_c01_d08_mJB0_ch10_1,instrumentalpop,"acousticguitar,strings,guitar",energetic
gJB_sBM_c01_d08_mJB0_ch10_2,instrumentalpop,"acousticguitar,bass,guitar",energetic
gJB_sFM_c01_d07_mJB0_ch01_1,instrumentalpop,"acousticguitar,strings,guitar",emotional
gJB_sFM_c01_d07_mJB0_ch01_2,instrumentalpop,"acousticguitar,bass,guitar",energetic
gJB_sFM_c01_d07_mJB0_ch01_3,instrumentalpop,"acousticguitar,guitar,electricguitar",emotional
gJB_sFM_c01_d07_mJB0_ch01_4,instrumentalpop,"acousticguitar,guitar,piano",energetic
gJB_sFM_c01_d07_mJB0_ch01_5,instrumentalpop,"acousticguitar,guitar,electricguitar",energetic
gJB_sFM_c01_d07_mJB0_ch01_6,instrumentalpop,"acousticguitar,guitar,piano",energetic
gJB_sFM_c01_d07_mJB0_ch01_7,instrumentalpop,"acousticguitar,guitar,electricguitar",energetic
gJB_sFM_c01_d07_mJB0_ch01_8,instrumentalpop,"piano,acousticguitar,electricpiano",emotional
gJB_sFM_c01_d07_mJB0_ch01_9,instrumentalpop,"acousticguitar,piano,guitar",energetic
gJB_sFM_c01_d08_mJB0_ch08_1,instrumentalpop,"acousticguitar,strings,guitar",emotional
gJB_sFM_c01_d08_mJB0_ch08_2,instrumentalpop,"acousticguitar,bass,guitar",energetic
